#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           97.276            0.000        0.000        0.000        237943                      44548                       
GPU 1           98.297            0.000        0.000        0.000        257362                      67616                       
GPU 2           98.894            0.000        0.000        0.000        408836                      197080                      
GPU 3           97.457            0.000        0.000        0.000        269928                      73378                       
GPU 4           98.350            0.000        0.000        0.000        244780                      57657                       
GPU 5           98.665            0.000        0.000        0.000        200755                      20966                       
GPU 6           99.536            0.000        0.000        0.000        257359                      62374                       
GPU 7           101.581           0.000        0.000        0.000        205994                      14676                       
GPU 0           97.126            0.000        0.000        0.000        451322                      241648                      
GPU 1           98.282            0.000        0.000        0.000        485908                      279908                      
GPU 2           98.899            0.000        0.000        0.000        289338                      96970                       
GPU 3           97.564            0.000        0.000        0.000        493223                      277274                      
GPU 4           98.402            0.000        0.000        0.000        446579                      227483                      
GPU 5           98.686            0.000        0.000        0.000        475931                      259980                      
GPU 6           99.619            0.000        0.000        0.000        482751                      271514                      
GPU 7           101.636           0.000        0.000        0.000        485901                      272041                      
GPU 0           97.077            0.000        0.000        0.000        4023816                     319724                      
GPU 1           98.287            0.000        0.000        0.000        485900                      279904                      
GPU 2           98.827            0.000        0.000        0.000        499000                      286191                      
GPU 3           97.476            0.000        0.000        0.000        492691                      276745                      
GPU 4           98.313            0.000        0.000        0.000        484319                      272560                      
GPU 5           98.641            0.000        0.000        0.000        475944                      267849                      
GPU 6           99.605            0.000        0.000        0.000        476448                      270983                      
GPU 7           101.643           0.000        0.000        0.000        481700                      270989                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           96.924            0.000        0.000        0.000        491649                      274652                      
GPU 1           98.220            0.000        0.000        0.000        489040                      281473                      
GPU 2           99.021            0.000        0.000        0.000        493229                      280422                      
GPU 3           97.430            0.000        0.000        0.000        494249                      278310                      
GPU 4           98.377            0.000        0.000        0.000        485369                      274658                      
GPU 5           98.703            0.000        0.000        0.000        471752                      266802                      
GPU 6           99.582            0.000        0.000        0.000        486938                      273083                      
GPU 7           101.596           0.000        0.000        0.000        487464                      272036                      
GPU 0           96.915            0.000        0.000        0.000        435558                      221186                      
GPU 1           98.279            0.000        0.000        0.000        198661                      13104                       
GPU 2           98.902            0.000        0.000        0.000        447627                      242683                      
GPU 3           97.427            0.000        0.000        0.000        238405                      48205                       
GPU 4           98.325            0.000        0.000        0.000        431377                      222240                      
GPU 5           98.700            0.000        0.000        0.000        235874                      60279                       
GPU 6           99.599            0.000        0.000        0.000        243727                      55559                       
GPU 7           101.648           0.000        0.000        0.000        244252                      57656                       
GPU 0           97.088            0.000        0.000        0.000        265740                      67090                       
GPU 1           98.257            0.000        0.000        0.000        488516                      280949                      
GPU 2           98.892            0.000        0.000        0.000        254211                      54511                       
GPU 3           97.478            0.000        0.000        0.000        464393                      242679                      
GPU 4           98.369            0.000        0.000        0.000        258932                      61850                       
GPU 5           98.787            0.000        0.000        0.000        437156                      221723                      
GPU 6           99.576            0.000        0.000        0.000        447099                      228005                      
GPU 7           101.677           0.000        0.000        0.000        443967                      225390                      
GPU 0           97.047            0.000        0.000        0.000        491124                      274128                      
GPU 1           98.323            0.000        0.000        0.000        469652                      274662                      
GPU 2           98.772            0.000        0.000        0.000        488516                      278852                      
GPU 3           97.497            0.000        0.000        0.000        496368                      280419                      
GPU 4           98.385            0.000        0.000        0.000        480653                      269941                      
GPU 5           98.682            0.000        0.000        0.000        476464                      268895                      
GPU 6           99.598            0.000        0.000        0.000        481703                      270466                      
GPU 7           101.595           0.000        0.000        0.000        484318                      272036                      
GPU 0           97.174            0.000        0.000        0.000        484302                      270454                      
GPU 1           98.295            0.000        0.000        0.000        478559                      272039                      
GPU 2           98.995            0.000        0.000        0.000        485378                      273614                      
GPU 3           97.428            0.000        0.000        0.000        490071                      274125                      
GPU 4           98.300            0.000        0.000        0.000        494279                      280947                      
GPU 5           98.732            0.000        0.000        0.000        485380                      280954                      
GPU 6           99.601            0.000        0.000        0.000        511571                      284089                      
GPU 7           101.637           0.000        0.000        0.000        492711                      280950                      
GPU 0           96.932            0.000        0.000        0.000        448670                      237963                      
GPU 1           98.341            0.000        0.000        0.000        432441                      226441                      
GPU 2           98.887            0.000        0.000        0.000        493229                      281470                      
GPU 3           97.430            0.000        0.000        0.000        442379                      226955                      
GPU 4           98.373            0.000        0.000        0.000        484318                      273084                      
GPU 5           98.726            0.000        0.000        0.000        475944                      268374                      
GPU 6           99.599            0.000        0.000        0.000        485373                      271515                      
GPU 7           101.632           0.000        0.000        0.000        402032                      195512                      
GPU 0           97.059            0.000        0.000        0.000        256304                      53462                       
GPU 1           98.299            0.000        0.000        0.000        255273                      69191                       
GPU 2           98.963            0.000        0.000        0.000        245304                      57657                       
GPU 3           97.430            0.000        0.000        0.000        264170                      67091                       
GPU 4           98.351            0.000        0.000        0.000        233772                      48222                       
GPU 5           98.735            0.000        0.000        0.000        199183                      14676                       
GPU 6           99.577            0.000        0.000        0.000        204940                      14676                       
GPU 7           101.593           0.000        0.000        0.000        287767                      90156                       
