#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 6           236.020           0.268        0.080        0.104        5611005582                  7095636912                  
GPU 7           227.353           0.268        0.080        0.105        5049524856                  8413297235                  
GPU 0           219.422           0.264        0.079        0.103        5631321984                  7164869642                  
GPU 1           231.262           0.259        0.077        0.101        5021792522                  8075755875                  
GPU 2           219.778           0.263        0.078        0.103        5655092558                  7400137362                  
GPU 3           213.868           0.261        0.078        0.102        5030801801                  8156306241                  
GPU 4           225.327           0.265        0.079        0.104        5660644815                  7585887295                  
GPU 5           224.876           0.263        0.079        0.103        5042624198                  8287866944                  
GPU 6           235.754           0.266        0.080        0.103        5635306676                  7326998952                  
GPU 7           224.813           0.266        0.080        0.104        5050754411                  8385211359                  
GPU 0           223.927           0.266        0.080        0.104        5614095384                  6924531599                  
GPU 1           233.557           0.262        0.078        0.103        5037190460                  8144129928                  
GPU 2           225.954           0.268        0.080        0.105        5683925644                  7735205110                  
GPU 3           221.607           0.263        0.078        0.104        5038905873                  8177072934                  
GPU 4           227.415           0.267        0.080        0.104        5656548997                  7584522007                  
GPU 5           227.893           0.267        0.080        0.104        5050078494                  8317281159                  
GPU 6           235.998           0.267        0.080        0.104        5619273949                  6954695369                  
GPU 7           226.527           0.269        0.081        0.106        5062599849                  8434776043                  
GPU 0           225.136           0.268        0.081        0.105        5601865903                  7206946321                  
GPU 1           232.331           0.264        0.079        0.104        4998366428                  8086981793                  
GPU 2           220.409           0.266        0.080        0.104        5643175791                  7696296048                  
GPU 3           214.027           0.265        0.079        0.104        5003295921                  8146740082                  
GPU 4           233.306           0.267        0.080        0.105        5623165203                  7580499934                  
GPU 5           237.516           0.268        0.081        0.105        5019424304                  8321475739                  
GPU 6           233.929           0.269        0.081        0.105        5612906433                  7264623265                  
GPU 7           225.624           0.267        0.080        0.104        5020929712                  8357533464                  
GPU 0           235.848           0.271        0.082        0.106        5589021746                  7064052005                  
GPU 1           233.302           0.267        0.080        0.105        4989653388                  8090420434                  
GPU 2           226.153           0.268        0.081        0.105        5621762101                  7408299483                  
GPU 3           217.680           0.265        0.079        0.104        5006566332                  8162730920                  
GPU 4           231.339           0.269        0.081        0.105        5623791779                  7574771302                  
GPU 5           227.747           0.269        0.081        0.106        5017782148                  8308554162                  
GPU 6           238.501           0.270        0.081        0.105        5603288616                  7166599578                  
GPU 7           230.740           0.269        0.081        0.105        5024871864                  8390510244                  
GPU 0           225.069           0.267        0.080        0.104        5595660277                  6986094968                  
GPU 1           230.723           0.262        0.078        0.103        5013468478                  8096208539                  
GPU 2           218.998           0.266        0.080        0.104        5674480315                  7845474499                  
GPU 3           218.590           0.263        0.078        0.104        5013550318                  8133898430                  
GPU 4           228.905           0.269        0.081        0.105        5646362462                  7587053613                  
GPU 5           227.040           0.267        0.080        0.105        5034274303                  8309518207                  
GPU 6           231.368           0.268        0.081        0.105        5602074011                  7009259786                  
GPU 7           223.303           0.269        0.081        0.106        5041306727                  8434774398                  
GPU 0           227.510           0.269        0.081        0.105        5616402990                  7258975329                  
GPU 1           236.169           0.265        0.079        0.104        5007742768                  8103545935                  
GPU 2           225.948           0.268        0.080        0.105        5641745700                  7556122271                  
GPU 3           217.234           0.267        0.080        0.105        5014341341                  8168054037                  
GPU 4           232.401           0.268        0.081        0.105        5621692796                  7554682820                  
GPU 5           229.768           0.267        0.080        0.105        5024498095                  8269573238                  
GPU 6           232.247           0.268        0.080        0.104        5629317595                  7367833055                  
