#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           96.988            0.000        0.000        0.000        261543                      66041                       
GPU 1           98.186            0.000        0.000        0.000        451303                      238493                      
GPU 2           99.132            0.000        0.000        0.000        259982                      63947                       
GPU 3           97.469            0.000        0.000        0.000        376329                      160385                      
GPU 4           98.372            0.000        0.000        0.000        442387                      223290                      
GPU 5           98.607            0.000        0.000        0.000        252648                      62375                       
GPU 6           99.541            0.000        0.000        0.000        448193                      230649                      
GPU 7           101.511           0.000        0.000        0.000        452344                      230103                      
GPU 0           97.303            0.000        0.000        0.000        484313                      267315                      
GPU 1           98.292            0.000        0.000        0.000        475944                      269422                      
GPU 2           99.030            0.000        0.000        0.000        483778                      271503                      
GPU 3           97.428            0.000        0.000        0.000        486931                      270459                      
GPU 4           98.357            0.000        0.000        0.000        491127                      278847                      
GPU 5           98.601            0.000        0.000        0.000        484853                      275711                      
GPU 6           99.606            0.000        0.000        0.000        476446                      276223                      
GPU 7           101.566           0.000        0.000        0.000        489038                      275706                      
GPU 0           97.058            0.000        0.000        0.000        505801                      287756                      
GPU 1           98.287            0.000        0.000        0.000        488001                      281478                      
GPU 2           99.057            0.000        0.000        0.000        489557                      277800                      
GPU 3           97.437            0.000        0.000        0.000        495318                      279894                      
GPU 4           98.343            0.000        0.000        0.000        490082                      275179                      
GPU 5           98.649            0.000        0.000        0.000        480127                      271513                      
GPU 6           99.553            0.000        0.000        0.000        484845                      272037                      
GPU 7           101.578           0.000        0.000        0.000        488505                      275177                      
GPU 0           97.161            0.000        0.000        0.000        491107                      278835                      
GPU 1           98.213            0.000        0.000        0.000        485355                      280415                      
GPU 2           99.048            0.000        0.000        0.000        489545                      278841                      
GPU 3           97.442            0.000        0.000        0.000        495753                      279843                      
GPU 4           98.285            0.000        0.000        0.000        485363                      272034                      
GPU 5           98.664            0.000        0.000        0.000        474376                      268376                      
GPU 6           99.587            0.000        0.000        0.000        482751                      272039                      
GPU 7           101.598           0.000        0.000        0.000        480642                      272555                      
GPU 0           97.296            0.000        0.000        0.000        438707                      225381                      
GPU 1           98.218            0.000        0.000        0.000        306108                      116363                      
GPU 2           99.110            0.000        0.000        0.000        447105                      240588                      
GPU 3           97.438            0.000        0.000        0.000        440802                      225380                      
GPU 4           98.309            0.000        0.000        0.000        431899                      221190                      
GPU 5           98.610            0.000        0.000        0.000        477510                      267846                      
GPU 6           99.584            0.000        0.000        0.000        241638                      60802                       
GPU 7           101.667           0.000        0.000        0.000        240594                      60279                       
GPU 0           97.298            0.000        0.000        0.000        268357                      68137                       
GPU 1           98.252            0.000        0.000        0.000        383171                      177695                      
GPU 2           99.065            0.000        0.000        0.000        251596                      53464                       
GPU 3           97.449            0.000        0.000        0.000        264162                      66564                       
GPU 4           98.282            0.000        0.000        0.000        259978                      63422                       
GPU 5           98.598            0.000        0.000        0.000        198136                      14676                       
GPU 6           99.558            0.000        0.000        0.000        447112                      224342                      
GPU 7           101.602           0.000        0.000        0.000        448154                      226959                      
GPU 0           97.188            0.000        0.000        0.000        494268                      278320                      
GPU 1           98.263            0.000        0.000        0.000        488525                      281478                      
GPU 2           99.067            0.000        0.000        0.000        497432                      285145                      
GPU 3           97.447            0.000        0.000        0.000        493224                      277274                      
GPU 4           98.353            0.000        0.000        0.000        484836                      273080                      
GPU 5           98.593            0.000        0.000        0.000        476466                      269421                      
GPU 6           99.589            0.000        0.000        0.000        484848                      276232                      
GPU 7           101.594           0.000        0.000        0.000        483278                      271516                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           97.193            0.000        0.000        0.000        498463                      281467                      
GPU 1           98.268            0.000        0.000        0.000        486959                      280433                      
GPU 2           99.125            0.000        0.000        0.000        493225                      281468                      
GPU 3           97.440            0.000        0.000        0.000        494271                      278322                      
GPU 4           98.335            0.000        0.000        0.000        484838                      270985                      
GPU 5           98.602            0.000        0.000        0.000        479079                      270989                      
GPU 6           99.577            0.000        0.000        0.000        486414                      273608                      
GPU 7           101.572           0.000        0.000        0.000        486414                      273083                      
GPU 0           97.191            0.000        0.000        0.000        495312                      279366                      
GPU 1           98.300            0.000        0.000        0.000        487992                      281997                      
GPU 2           98.959            0.000        0.000        0.000        496892                      281991                      
GPU 3           97.447            0.000        0.000        0.000        495839                      279892                      
GPU 4           98.320            0.000        0.000        0.000        485361                      270460                      
GPU 5           98.615            0.000        0.000        0.000        476464                      270468                      
GPU 6           99.619            0.000        0.000        0.000        489045                      274662                      
GPU 7           101.609           0.000        0.000        0.000        486930                      274652                      
GPU 0           97.061            0.000        0.000        0.000        439236                      227480                      
GPU 1           98.270            0.000        0.000        0.000        431921                      225920                      
GPU 2           99.032            0.000        0.000        0.000        494804                      279900                      
GPU 3           97.439            0.000        0.000        0.000        442374                      229573                      
GPU 4           98.246            0.000        0.000        0.000        429811                      222243                      
GPU 5           98.606            0.000        0.000        0.000        476988                      271516                      
GPU 6           99.580            0.000        0.000        0.000        430120                      222132                      
GPU 7           101.602           0.000        0.000        0.000        367443                      167210                      
GPU 0           97.100            0.000        0.000        0.000        267307                      65516                       
GPU 1           98.199            0.000        0.000        0.000        256843                      69190                       
GPU 2           99.092            0.000        0.000        0.000        203898                      15724                       
GPU 3           97.430            0.000        0.000        0.000        264161                      64468                       
GPU 4           98.298            0.000        0.000        0.000        259979                      61325                       
GPU 5           98.583            0.000        0.000        0.000        198662                      18346                       
GPU 6           99.582            0.000        0.000        0.000        259459                      61326                       
GPU 7           101.563           0.000        0.000        0.000        324453                      118459                      
GPU 0           97.280            0.000        0.000        0.000        495315                      278319                      
GPU 1           98.199            0.000        0.000        0.000        488512                      282519                      
GPU 2           99.132            0.000        0.000        0.000        495851                      280423                      
GPU 3           97.449            0.000        0.000        0.000        492698                      276749                      
GPU 4           98.320            0.000        0.000        0.000        487980                      273080                      
GPU 5           98.597            0.000        0.000        0.000        475931                      263649                      
GPU 6           99.561            0.000        0.000        0.000        486418                      273086                      
GPU 7           101.606           0.000        0.000        0.000        482753                      271516                      
GPU 0           97.081            0.000        0.000        0.000        493747                      277798                      
GPU 1           98.208            0.000        0.000        0.000        488006                      280433                      
GPU 2           99.052            0.000        0.000        0.000        492099                      282472                      
GPU 3           97.421            0.000        0.000        0.000        494267                      277272                      
GPU 4           98.392            0.000        0.000        0.000        483797                      272037                      
GPU 5           98.643            0.000        0.000        0.000        478045                      269424                      
GPU 6           99.599            0.000        0.000        0.000        485376                      273090                      
GPU 7           101.603           0.000        0.000        0.000        481172                      271511                      
GPU 0           97.010            0.000        0.000        0.000        495311                      278317                      
GPU 1           98.284            0.000        0.000        0.000        507393                      283574                      
GPU 2           99.081            0.000        0.000        0.000        491658                      279374                      
GPU 3           97.437            0.000        0.000        0.000        494789                      278843                      
GPU 4           98.390            0.000        0.000        0.000        482214                      271507                      
GPU 5           98.606            0.000        0.000        0.000        479611                      272041                      
GPU 6           99.608            0.000        0.000        0.000        481186                      269946                      
GPU 7           101.613           0.000        0.000        0.000        482752                      273612                      
GPU 0           97.079            0.000        0.000        0.000        449718                      237438                      
GPU 1           98.288            0.000        0.000        0.000        488005                      282005                      
GPU 2           99.073            0.000        0.000        0.000        491135                      279900                      
GPU 3           97.440            0.000        0.000        0.000        449193                      236913                      
GPU 4           98.401            0.000        0.000        0.000        439763                      231150                      
GPU 5           98.602            0.000        0.000        0.000        478557                      271514                      
GPU 6           99.579            0.000        0.000        0.000        439238                      230626                      
GPU 7           101.614           0.000        0.000        0.000        449209                      239543                      
GPU 0           97.081            0.000        0.000        0.000        278745                      84338                       
GPU 1           98.335            0.000        0.000        0.000        198663                      13104                       
GPU 2           99.050            0.000        0.000        0.000        228004                      37214                       
GPU 3           97.437            0.000        0.000        0.000        256297                      55557                       
GPU 4           98.368            0.000        0.000        0.000        283998                      89583                       
GPU 5           98.629            0.000        0.000        0.000        202851                      20966                       
GPU 6           99.599            0.000        0.000        0.000        251601                      53989                       
GPU 7           101.514           0.000        0.000        0.000        242158                      46649                       
GPU 0           96.962            0.000        0.000        0.000        465959                      243200                      
GPU 1           98.265            0.000        0.000        0.000        488520                      279903                      
GPU 2           99.061            0.000        0.000        0.000        471738                      253690                      
GPU 3           97.449            0.000        0.000        0.000        495325                      279898                      
GPU 4           98.288            0.000        0.000        0.000        447095                      228002                      
GPU 5           98.593            0.000        0.000        0.000        474376                      264183                      
GPU 6           99.620            0.000        0.000        0.000        483797                      271513                      
GPU 7           101.523           0.000        0.000        0.000        490610                      275706                      
GPU 0           97.130            0.000        0.000        0.000        483265                      266791                      
GPU 1           98.285            0.000        0.000        0.000        475942                      270469                      
GPU 2           99.072            0.000        0.000        0.000        485369                      273086                      
GPU 3           97.440            0.000        0.000        0.000        488506                      272557                      
GPU 4           98.305            0.000        0.000        0.000        494801                      279898                      
GPU 5           98.604            0.000        0.000        0.000        486943                      279376                      
GPU 6           99.595            0.000        0.000        0.000        494804                      280424                      
GPU 7           101.620           0.000        0.000        0.000        490069                      278841                      
GPU 0           97.078            0.000        0.000        0.000        490595                      274125                      
GPU 1           98.294            0.000        0.000        0.000        483794                      278849                      
GPU 2           99.030            0.000        0.000        0.000        490086                      278327                      
GPU 3           97.457            0.000        0.000        0.000        491643                      275697                      
GPU 4           98.395            0.000        0.000        0.000        483245                      269401                      
GPU 5           98.609            0.000        0.000        0.000        470705                      267851                      
GPU 6           99.599            0.000        0.000        0.000        481180                      271516                      
