#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           142.116           0.116        0.033        0.032        4218023076                  10559009136                 
GPU 1           149.154           0.114        0.033        0.031        3190262233                  4577013895                  
GPU 2           143.530           0.116        0.033        0.031        4100886433                  9493153880                  
GPU 3           142.062           0.114        0.032        0.031        3186020006                  4491216215                  
GPU 4           145.917           0.115        0.033        0.032        4233763075                  10774383641                 
GPU 5           146.715           0.116        0.033        0.032        3216213489                  4892480491                  
GPU 6           148.210           0.114        0.033        0.031        4233804043                  11158740914                 
GPU 7           147.699           0.116        0.033        0.032        3215969523                  4862798481                  
GPU 0           145.452           0.115        0.033        0.031        5494426943                  9150989347                  
GPU 1           145.404           0.108        0.029        0.030        4106802324                  5787212352                  
GPU 2           145.568           0.115        0.032        0.031        5321430787                  8754953271                  
GPU 3           146.606           0.106        0.028        0.030        3964442442                  5485737970                  
GPU 4           147.523           0.115        0.033        0.031        5565736662                  9607915503                  
GPU 5           150.756           0.113        0.032        0.031        4375129022                  5962753451                  
GPU 6           151.165           0.107        0.029        0.030        5050052538                  10116142830                 
GPU 7           151.373           0.115        0.032        0.032        4497657314                  6019029139                  
GPU 0           121.204           0.069        0.012        0.019        2898825243                  13593048474                 
GPU 1           127.802           0.075        0.015        0.021        2129800135                  3585095758                  
GPU 2           118.437           0.071        0.013        0.020        2732775835                  9985275193                  
GPU 3           117.635           0.077        0.016        0.021        2251905220                  3606800729                  
GPU 4           119.403           0.068        0.012        0.019        2825524447                  13067867348                 
GPU 5           123.622           0.070        0.013        0.020        1900286280                  3926433411                  
GPU 6           117.378           0.076        0.015        0.021        3454409560                  14232474072                 
GPU 7           123.377           0.069        0.012        0.019        1734401242                  3411131090                  
GPU 0           116.417           0.060        0.007        0.018        2156300813                  14086517893                 
GPU 1           121.589           0.060        0.007        0.018        1077605718                  2858593977                  
GPU 2           116.394           0.060        0.007        0.018        1889024694                  10839636739                 
GPU 3           116.394           0.060        0.007        0.018        1047916742                  2548185164                  
GPU 4           116.944           0.060        0.007        0.018        2181174635                  14348369976                 
GPU 5           119.976           0.060        0.007        0.018        1069021191                  2665713886                  
GPU 6           120.592           0.059        0.007        0.018        2180628443                  14093007244                 
GPU 7           123.541           0.060        0.007        0.018        1031277244                  2232820198                  
GPU 0           116.541           0.062        0.008        0.019        2189218059                  13522760232                 
GPU 1           121.958           0.062        0.007        0.019        1093346452                  2447858225                  
GPU 2           119.367           0.062        0.008        0.019        1932083744                  10495831363                 
GPU 3           119.684           0.062        0.007        0.019        1068997898                  2209057823                  
GPU 4           117.977           0.062        0.008        0.019        2223683530                  13923716501                 
GPU 5           123.103           0.062        0.008        0.022        1268342710                  3226626834                  
GPU 6           121.497           0.061        0.007        0.019        2319625410                  15224042384                 
GPU 7           122.537           0.062        0.008        0.020        1127365572                  2701866314                  
GPU 0           116.834           0.060        0.007        0.018        2262737230                  14945352783                 
GPU 1           121.837           0.060        0.007        0.018        1090211895                  2523662341                  
GPU 2           115.225           0.060        0.007        0.018        1942653184                  11117392316                 
GPU 3           117.341           0.061        0.007        0.019        1069985089                  2280269569                  
GPU 4           117.794           0.061        0.007        0.019        2107486544                  13106121425                 
GPU 5           123.653           0.059        0.007        0.018        1080836535                  2900867873                  
GPU 6           120.316           0.061        0.007        0.019        2275627458                  14700561801                 
GPU 7           122.736           0.060        0.007        0.018        1072943046                  2628024179                  
GPU 0           118.697           0.061        0.007        0.019        2151049215                  13497906440                 
GPU 1           120.758           0.060        0.007        0.018        1081630725                  2770037024                  
GPU 2           115.825           0.061        0.007        0.018        1945234736                  11140947733                 
GPU 3           121.070           0.060        0.007        0.018        1061766460                  2456151903                  
GPU 4           119.571           0.061        0.007        0.019        2232514806                  14386539513                 
GPU 5           123.090           0.061        0.007        0.019        1081515965                  2289347996                  
GPU 6           121.400           0.061        0.007        0.018        2164600230                  13714097315                 
GPU 7           123.509           0.061        0.007        0.019        1094279531                  2497758414                  
GPU 0           116.478           0.062        0.008        0.019        2098526406                  12789547228                 
GPU 1           123.209           0.062        0.008        0.020        1076732459                  2132864999                  
GPU 2           116.768           0.062        0.008        0.019        1956879925                  10993853951                 
GPU 3           119.327           0.062        0.008        0.020        1066633572                  2055323571                  
GPU 4           118.294           0.061        0.007        0.019        2249979694                  14586828471                 
GPU 5           121.602           0.061        0.007        0.019        1114531874                  3184394753                  
GPU 6           121.104           0.062        0.008        0.019        2283875110                  14658426710                 
GPU 7           122.210           0.061        0.007        0.019        1114053980                  3037307533                  
GPU 0           117.934           0.060        0.007        0.018        2135545542                  13899973505                 
GPU 1           121.629           0.058        0.007        0.017        995264574                   2499684754                  
GPU 2           117.827           0.061        0.007        0.018        1998654300                  12131748542                 
GPU 3           119.590           0.059        0.007        0.018        978472898                   2333896985                  
GPU 4           117.466           0.060        0.007        0.018        2201060870                  14522432027                 
GPU 5           121.059           0.061        0.007        0.019        1049712063                  2261764009                  
GPU 6           119.521           0.060        0.007        0.018        2092948194                  13884843518                 
GPU 7           123.526           0.060        0.007        0.018        1025595687                  2192947188                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           116.763           0.062        0.008        0.019        2121083620                  13246640439                 
GPU 1           124.000           0.061        0.007        0.019        1119448355                  2822900352                  
GPU 2           118.047           0.062        0.008        0.019        2050683746                  12670183838                 
GPU 3           119.176           0.061        0.007        0.019        1108387283                  2671716164                  
GPU 4           119.810           0.062        0.008        0.019        2258633264                  14830672545                 
GPU 5           121.381           0.062        0.008        0.019        1096623884                  2684996362                  
GPU 6           121.219           0.062        0.007        0.019        2179125472                  13384551852                 
GPU 7           122.826           0.062        0.008        0.019        1040955630                  2208651199                  
GPU 0           120.249           0.062        0.008        0.020        2224631833                  13543436686                 
GPU 1           124.954           0.062        0.008        0.020        1160886684                  2871914557                  
GPU 2           117.277           0.062        0.007        0.019        2091069245                  11961201371                 
GPU 3           119.971           0.062        0.008        0.020        1139795301                  2718543709                  
GPU 4           119.210           0.062        0.008        0.019        2296446251                  14364654977                 
GPU 5           122.498           0.062        0.008        0.019        1133945653                  2688739580                  
GPU 6           120.586           0.063        0.008        0.020        2154119672                  13071544150                 
GPU 7           125.081           0.062        0.007        0.019        1109091091                  2133321789                  
GPU 0           119.802           0.063        0.008        0.020        2278827740                  14243804975                 
GPU 1           124.789           0.063        0.008        0.020        1206466152                  3033904856                  
GPU 2           117.800           0.062        0.008        0.019        2074570919                  11634341079                 
GPU 3           119.689           0.064        0.008        0.021        1184795907                  2729274916                  
GPU 4           118.813           0.063        0.008        0.020        2282010762                  14221704092                 
GPU 5           122.469           0.063        0.008        0.020        1139316248                  2626085879                  
GPU 6           119.466           0.063        0.008        0.020        2325067837                  14354172806                 
GPU 7           123.674           0.063        0.008        0.020        1119118408                  2342540144                  
GPU 0           117.007           0.059        0.007        0.017        2105814188                  13764644815                 
GPU 1           122.331           0.058        0.007        0.017        1005577129                  2370004744                  
GPU 2           113.941           0.059        0.007        0.018        1943283909                  12057983260                 
GPU 3           115.782           0.059        0.007        0.017        981966262                   2184856421                  
GPU 4           115.831           0.060        0.007        0.018        2218687050                  14920540062                 
GPU 5           121.662           0.059        0.007        0.018        1082560447                  3212887718                  
GPU 6           119.642           0.059        0.007        0.017        2107116711                  13865477935                 
GPU 7           119.909           0.060        0.007        0.018        1016969048                  2498341700                  
GPU 0           116.154           0.063        0.008        0.020        2192153141                  13509026872                 
GPU 1           122.430           0.062        0.008        0.019        1148416508                  2884119774                  
GPU 2           115.211           0.062        0.008        0.019        2092661673                  12180494876                 
GPU 3           119.371           0.062        0.007        0.019        1147727305                  2822227727                  
GPU 4           118.641           0.062        0.008        0.019        2346267192                  15234974908                 
GPU 5           123.459           0.062        0.008        0.019        1149171680                  2795943049                  
GPU 6           121.210           0.062        0.008        0.020        2225227482                  13690636972                 
GPU 7           122.846           0.062        0.007        0.019        1077798484                  1910377306                  
GPU 0           116.200           0.061        0.007        0.019        2062055741                  12787926129                 
GPU 1           123.322           0.060        0.007        0.018        1042576059                  2371953272                  
GPU 2           116.945           0.060        0.007        0.018        1966804648                  11731081578                 
GPU 3           120.361           0.059        0.007        0.018        1036317169                  2369817064                  
GPU 4           118.301           0.060        0.007        0.018        2261675280                  15140599783                 
GPU 5           121.233           0.060        0.007        0.018        1146086259                  3504949219                  
GPU 6           121.901           0.060        0.007        0.018        2193495889                  14337196383                 
GPU 7           122.286           0.060        0.007        0.018        1023919535                  2303424755                  
GPU 0           115.564           0.058        0.007        0.017        2054277702                  13282766279                 
GPU 1           119.501           0.058        0.006        0.017        983911854                   2054017082                  
GPU 2           115.295           0.059        0.007        0.017        1947245807                  11871635570                 
GPU 3           116.988           0.058        0.007        0.017        988904910                   2056333561                  
GPU 4           116.699           0.058        0.007        0.017        2158308438                  14446035388                 
GPU 5           120.148           0.058        0.007        0.017        1038762061                  3213985848                  
GPU 6           118.629           0.058        0.007        0.017        2149984287                  14243470822                 
GPU 7           122.287           0.058        0.007        0.017        996892246                   2440909772                  
GPU 0           115.116           0.057        0.006        0.017        2089270023                  13890469440                 
GPU 1           121.511           0.058        0.007        0.017        1031739385                  2777751055                  
GPU 2           114.978           0.058        0.007        0.017        1889140189                  11467524724                 
GPU 3           116.261           0.058        0.006        0.017        1000597138                  2461492063                  
GPU 4           115.834           0.058        0.007        0.017        2180384126                  14915748841                 
GPU 5           120.430           0.058        0.006        0.017        993894499                   2342599862                  
GPU 6           118.852           0.059        0.007        0.017        2103057884                  13741343105                 
GPU 7           120.991           0.058        0.006        0.017        976405172                   2121769753                  
GPU 0           115.830           0.060        0.007        0.018        2181140351                  13695218907                 
GPU 1           122.676           0.060        0.007        0.018        1043077939                  2096702384                  
GPU 2           116.042           0.062        0.008        0.019        1937628489                  10815344329                 
GPU 3           116.698           0.060        0.007        0.019        1020363429                  1938874578                  
GPU 4           115.371           0.061        0.007        0.018        2159756915                  13454222858                 
GPU 5           122.638           0.061        0.007        0.019        1140931880                  3498460731                  
GPU 6           120.968           0.060        0.007        0.018        2254180128                  14775614599                 
GPU 7           120.868           0.061        0.007        0.019        1132547179                  3274218597                  
GPU 0           119.162           0.061        0.007        0.019        2141343918                  13860782312                 
GPU 1           123.103           0.061        0.007        0.019        1063901385                  2549208648                  
GPU 2           115.372           0.060        0.007        0.018        1989212672                  12043896337                 
GPU 3           116.684           0.060        0.007        0.019        1046115966                  2316250694                  
GPU 4           116.977           0.061        0.007        0.018        2190921867                  14245667616                 
GPU 5           120.510           0.061        0.007        0.019        1094668082                  2835997370                  
GPU 6           122.306           0.061        0.007        0.018        2208195582                  14310006373                 
GPU 7           121.104           0.061        0.007        0.019        1056245328                  2465006471                  
GPU 0           118.816           0.061        0.007        0.019        2171183334                  13747395408                 
GPU 1           124.203           0.061        0.007        0.019        1064968749                  2363285718                  
GPU 2           118.170           0.061        0.007        0.019        2008010756                  11760389387                 
GPU 3           116.145           0.061        0.007        0.019        1062720810                  2287324156                  
GPU 4           118.154           0.061        0.007        0.019        2167452828                  13627610647                 
GPU 5           121.514           0.062        0.008        0.020        1146568175                  3000541202                  
GPU 6           121.813           0.061        0.007        0.019        2193190786                  13911246574                 
GPU 7           122.751           0.062        0.008        0.019        1101767038                  2779522038                  
GPU 0           117.262           0.062        0.007        0.019        2294065302                  14813171216                 
GPU 1           124.596           0.062        0.008        0.020        1117533677                  2382333549                  
GPU 2           118.693           0.062        0.008        0.019        1902042067                  10133304113                 
GPU 3           119.371           0.063        0.008        0.020        1092782036                  2131553960                  
GPU 4           118.375           0.062        0.007        0.019        2139670158                  13023507571                 
GPU 5           120.866           0.062        0.007        0.019        1082078966                  2477436142                  
GPU 6           121.650           0.062        0.008        0.019        2323667921                  14916689042                 
GPU 7           122.594           0.062        0.008        0.019        1117615391                  2727578907                  
GPU 0           117.113           0.062        0.007        0.019        2233983921                  14492776314                 
GPU 1           121.533           0.060        0.007        0.018        1116219711                  3121417771                  
GPU 2           116.541           0.061        0.007        0.018        2010706897                  11826571785                 
GPU 3           119.312           0.061        0.007        0.019        1057198919                  2874391794                  
GPU 4           117.331           0.062        0.008        0.019        2167674236                  13752299099                 
GPU 5           122.648           0.061        0.007        0.019        1056235052                  2237095437                  
GPU 6           121.014           0.061        0.007        0.019        2140438718                  13663855328                 
GPU 7           122.588           0.062        0.007        0.019        1051695568                  2099772835                  
GPU 0           116.211           0.059        0.007        0.018        2065236614                  13719253016                 
GPU 1           122.604           0.058        0.007        0.017        978406785                   2420446835                  
GPU 2           116.023           0.059        0.007        0.017        1906791524                  11875751195                 
GPU 3           116.818           0.059        0.007        0.017        1000111786                  2343701262                  
GPU 4           119.539           0.059        0.007        0.017        2149823343                  14669873744                 
GPU 5           122.839           0.060        0.007        0.018        1054994538                  2919562184                  
GPU 6           118.546           0.059        0.007        0.017        2084163150                  13734943061                 
GPU 7           121.516           0.060        0.007        0.018        970822541                   2370433623                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           117.431           0.062        0.008        0.020        2156422797                  13381573595                 
GPU 1           125.044           0.063        0.008        0.020        1141646227                  3021737876                  
GPU 2           117.647           0.063        0.008        0.020        2120770699                  12910025781                 
GPU 3           118.105           0.062        0.008        0.019        1124218627                  2843803581                  
GPU 4           121.817           0.063        0.008        0.020        2313064785                  15178733774                 
GPU 5           120.369           0.062        0.008        0.019        1068640189                  2221017463                  
GPU 6           123.624           0.063        0.008        0.020        2164882410                  13344327517                 
GPU 7           123.681           0.062        0.008        0.020        1044155215                  1888808244                  
GPU 0           116.890           0.060        0.007        0.018        2214638131                  14713744477                 
GPU 1           121.825           0.060        0.007        0.018        1079824168                  2974696965                  
GPU 2           115.376           0.060        0.007        0.018        1960546893                  11604261651                 
GPU 3           118.721           0.059        0.007        0.018        1056751940                  2766960496                  
GPU 4           115.290           0.060        0.007        0.018        2171198146                  14146077187                 
GPU 5           125.534           0.060        0.007        0.018        1008668549                  2327270764                  
GPU 6           120.880           0.060        0.007        0.018        2205642797                  14512529273                 
GPU 7           122.304           0.060        0.007        0.018        1007885805                  1982331002                  
GPU 0           115.909           0.061        0.007        0.019        2258430583                  14467247004                 
GPU 1           121.818           0.061        0.007        0.019        1089081969                  2603174234                  
GPU 2           118.011           0.061        0.007        0.018        1969660128                  11336298967                 
GPU 3           117.958           0.061        0.007        0.019        1088424585                  2510717433                  
GPU 4           117.402           0.061        0.007        0.018        2193811452                  13705237492                 
GPU 5           120.112           0.061        0.007        0.019        1113757537                  2777399577                  
GPU 6           121.424           0.061        0.007        0.018        2201651836                  14013690131                 
GPU 7           122.606           0.061        0.007        0.019        1073306454                  2329826305                  
GPU 0           113.288           0.059        0.007        0.017        2152939684                  14507763212                 
GPU 1           119.816           0.059        0.007        0.017        1073256154                  3071317260                  
GPU 2           114.756           0.058        0.007        0.017        1978370362                  12230466557                 
GPU 3           116.407           0.058        0.007        0.017        1060774875                  2975167026                  
GPU 4           116.106           0.058        0.007        0.017        2210745569                  15101005416                 
GPU 5           121.709           0.058        0.007        0.017        1001111899                  2354825116                  
GPU 6           119.842           0.059        0.007        0.017        2142103743                  13942746742                 
GPU 7           121.148           0.058        0.007        0.017        953003733                   1681613042                  
GPU 0           116.768           0.061        0.007        0.019        2135873443                  13232819945                 
GPU 1           121.636           0.062        0.008        0.019        1118336512                  2684792401                  
GPU 2           116.915           0.062        0.008        0.019        2008840808                  11717222952                 
GPU 3           117.788           0.062        0.007        0.019        1105448189                  2617442623                  
GPU 4           119.149           0.061        0.007        0.019        2260965252                  14672540890                 
GPU 5           125.107           0.062        0.008        0.020        1167399629                  3381633765                  
GPU 6           120.064           0.062        0.007        0.019        2182881133                  13650148829                 
GPU 7           121.244           0.062        0.008        0.019        1070285221                  2415058876                  
GPU 0           117.062           0.061        0.007        0.019        2185569840                  14442635920                 
GPU 1           123.943           0.060        0.007        0.018        1028417215                  2494039179                  
GPU 2           117.945           0.061        0.007        0.018        1921000952                  11406763637                 
GPU 3           117.670           0.060        0.007        0.018        1014901622                  2288681124                  
GPU 4           119.400           0.060        0.007        0.018        2142895198                  13922048826                 
GPU 5           120.797           0.060        0.007        0.019        1070454792                  2911826239                  
GPU 6           120.462           0.060        0.007        0.018        2208135091                  14676609336                 
GPU 7           121.894           0.060        0.007        0.018        1033394601                  2483533766                  
GPU 0           116.992           0.062        0.008        0.020        2157201062                  13499493112                 
GPU 1           124.927           0.062        0.008        0.020        1085031401                  2443620795                  
GPU 2           116.374           0.062        0.008        0.019        2007883006                  11721642669                 
GPU 3           117.908           0.062        0.007        0.019        1073379813                  2257548761                  
GPU 4           117.720           0.062        0.008        0.019        2277247301                  14856480770                 
GPU 5           122.022           0.062        0.007        0.019        1123186049                  3136910950                  
GPU 6           120.418           0.062        0.008        0.020        2184807614                  13675255199                 
GPU 7           122.943           0.062        0.008        0.019        1084606275                  2554114634                  
GPU 0           117.382           0.060        0.007        0.018        2188436332                  14559398207                 
GPU 1           120.832           0.060        0.007        0.018        996030763                   2118454066                  
GPU 2           117.158           0.060        0.007        0.018        1961551073                  11776373422                 
GPU 3           117.904           0.060        0.007        0.018        961964878                   1920497742                  
GPU 4           118.264           0.060        0.007        0.018        2081625937                  13307267856                 
GPU 5           122.347           0.060        0.007        0.018        1092042208                  3337130222                  
GPU 6           119.688           0.061        0.007        0.018        2186997651                  14791911800                 
GPU 7           122.880           0.060        0.007        0.018        1057348847                  2979221977                  
GPU 0           118.308           0.061        0.007        0.019        2207217916                  14253702357                 
GPU 1           122.041           0.060        0.007        0.018        1068092766                  2597192460                  
GPU 2           114.227           0.061        0.007        0.020        2184008785                  12950686816                 
GPU 3           117.819           0.060        0.007        0.018        1049637139                  2390231029                  
GPU 4           117.187           0.061        0.007        0.018        2188172431                  13874422444                 
GPU 5           123.651           0.062        0.007        0.019        1107936930                  2712379928                  
GPU 6           119.159           0.060        0.007        0.018        2121516963                  13350959040                 
GPU 7           123.290           0.061        0.007        0.019        1067499269                  2264286262                  
GPU 0           116.369           0.062        0.008        0.019        2172972640                  13916335532                 
GPU 1           122.783           0.061        0.007        0.019        1050235325                  2154803541                  
GPU 2           115.294           0.061        0.007        0.018        1969475773                  11455066466                 
GPU 3           116.412           0.061        0.007        0.019        1048885024                  2053829315                  
GPU 4           117.221           0.061        0.007        0.019        2141515615                  13407379799                 
GPU 5           123.765           0.060        0.007        0.019        1120427122                  3284624468                  
GPU 6           120.644           0.061        0.007        0.019        2263001458                  14670277481                 
GPU 7           121.669           0.061        0.007        0.019        1124484688                  3183439482                  
GPU 0           116.794           0.060        0.007        0.018        2168529526                  14289859951                 
GPU 1           121.578           0.060        0.007        0.018        1038885164                  2282735460                  
GPU 2           117.041           0.061        0.007        0.019        2005902829                  11982516151                 
GPU 3           119.401           0.060        0.007        0.018        1010926693                  2014061132                  
GPU 4           116.037           0.060        0.007        0.018        2130090861                  13977099517                 
GPU 5           123.428           0.061        0.007        0.019        1088305253                  2743882501                  
GPU 6           120.740           0.060        0.007        0.018        2160600438                  13900791694                 
GPU 7           123.016           0.061        0.007        0.019        1030463630                  2622649107                  
GPU 0           114.838           0.060        0.007        0.018        2059663819                  13109965847                 
GPU 1           121.827           0.059        0.007        0.018        1020134331                  2608257279                  
GPU 2           114.092           0.059        0.007        0.017        1969610393                  12546833295                 
GPU 3           118.532           0.059        0.007        0.018        1025882703                  2631398637                  
GPU 4           117.827           0.060        0.007        0.018        2287372668                  15765705333                 
GPU 5           119.919           0.060        0.007        0.018        985261130                   2372760557                  
GPU 6           117.530           0.059        0.007        0.018        2139202715                  14071897707                 
GPU 7           120.773           0.060        0.007        0.018        983746467                   1910279283                  
GPU 0           116.573           0.059        0.007        0.018        2168581141                  14303101513                 
GPU 1           122.177           0.060        0.007        0.018        1070053341                  2692204601                  
GPU 2           116.794           0.060        0.007        0.018        1940486341                  11279138313                 
GPU 3           116.935           0.059        0.007        0.018        1042516694                  2482703123                  
GPU 4           115.412           0.059        0.007        0.017        2138865848                  13897687892                 
GPU 5           120.613           0.061        0.007        0.019        1070413996                  2759089820                  
GPU 6           119.314           0.060        0.007        0.018        2130615663                  13673862305                 
GPU 7           121.843           0.059        0.007        0.018        1020479198                  2491822815                  
GPU 0           116.766           0.061        0.007        0.019        2127593258                  13645172166                 
GPU 1           124.377           0.061        0.007        0.019        1096836896                  2903841022                  
GPU 2           116.414           0.060        0.007        0.018        1966750840                  11940023662                 
GPU 3           118.592           0.061        0.007        0.019        1098034247                  2851905381                  
GPU 4           116.219           0.060        0.007        0.018        2279937726                  15318122793                 
GPU 5           121.396           0.060        0.007        0.018        1019446447                  2160798760                  
GPU 6           118.361           0.061        0.007        0.018        2270488707                  14895276652                 
GPU 7           120.513           0.061        0.007        0.019        1001280591                  1782970447                  
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           117.208           0.062        0.008        0.019        2060639323                  12707988299                 
GPU 1           124.433           0.061        0.007        0.019        1064846625                  2573585198                  
GPU 2           116.269           0.061        0.007        0.019        2120025080                  13272457736                 
GPU 3           119.407           0.061        0.007        0.019        1073045636                  2776743998                  
GPU 4           119.143           0.061        0.007        0.019        2342212963                  15970409830                 
GPU 5           125.115           0.062        0.008        0.019        1075016788                  2676347412                  
GPU 6           120.567           0.060        0.007        0.018        2078806649                  12962216208                 
GPU 7           122.544           0.062        0.007        0.019        1025932999                  2114558816                  
GPU 0           120.038           0.062        0.007        0.019        2166270255                  14037087030                 
GPU 1           122.637           0.061        0.007        0.019        1062038353                  2659774734                  
GPU 2           116.432           0.061        0.007        0.018        1953455102                  11724865876                 
GPU 3           119.252           0.061        0.007        0.019        1063514899                  2646268076                  
GPU 4           118.376           0.062        0.008        0.019        2245032843                  14897557603                 
GPU 5           121.816           0.061        0.007        0.019        1040171208                  2555579429                  
GPU 6           121.125           0.061        0.007        0.019        2149546865                  13779894557                 
GPU 7           123.398           0.062        0.008        0.019        1018532167                  2052781237                  
GPU 0           119.030           0.063        0.008        0.020        2202687037                  14284678647                 
GPU 1           124.026           0.063        0.008        0.020        1118862327                  3295010411                  
GPU 2           119.517           0.063        0.008        0.020        2056631122                  12441507776                 
GPU 3           120.594           0.063        0.008        0.020        1081779287                  3110690631                  
GPU 4           119.166           0.063        0.008        0.020        2272437197                  15118876763                 
GPU 5           123.474           0.063        0.008        0.020        1067305067                  2317755872                  
GPU 6           125.128           0.063        0.008        0.020        2110073319                  13410440147                 
GPU 7           124.653           0.063        0.008        0.020        1013202236                  1804509373                  
GPU 0           119.388           0.063        0.008        0.020        2174088972                  13612570331                 
GPU 1           126.541           0.062        0.008        0.020        1063847950                  2451340634                  
GPU 2           119.059           0.064        0.008        0.020        1996451390                  11459556264                 
GPU 3           118.347           0.062        0.008        0.020        1073830857                  2434267192                  
GPU 4           118.727           0.063        0.008        0.020        2178421857                  13628737239                 
GPU 5           122.850           0.063        0.008        0.020        1138442217                  3147693701                  
GPU 6           122.927           0.063        0.008        0.020        2205452226                  14142554155                 
GPU 7           124.165           0.063        0.008        0.020        1092823576                  2708203905                  
GPU 0           130.058           0.083        0.017        0.026        2615914272                  12766006668                 
GPU 1           131.342           0.071        0.011        0.023        1327368770                  2989049378                  
GPU 2           133.889           0.096        0.023        0.029        2726603092                  10243136248                 
GPU 3           130.133           0.067        0.009        0.022        1214930014                  2692950387                  
GPU 4           133.634           0.083        0.017        0.025        2661295843                  13059745973                 
GPU 5           141.296           0.097        0.023        0.029        1855442753                  2901778175                  
GPU 6           134.955           0.067        0.009        0.022        2354819191                  13708804928                 
GPU 7           143.517           0.084        0.017        0.026        1564176197                  2675147942                  
GPU 0           150.212           0.138        0.044        0.037        3788750821                  10729594015                 
GPU 1           165.312           0.150        0.050        0.040        3116339940                  4448423105                  
GPU 2           146.979           0.126        0.038        0.034        3358300322                  8893826911                  
GPU 3           143.757           0.155        0.052        0.041        3206218091                  4509601559                  
GPU 4           151.690           0.138        0.044        0.037        3720792702                  10022008083                 
