#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 5           71.598            0.000        0.000        0.000        508300                      296607                      
GPU 6           71.834            0.000        0.000        0.000        500044                      305262                      
GPU 7           71.140            0.000        0.000        0.000        497349                      298140                      
GPU 0           291.306           0.424        0.056        0.287        7355531                     51766465                    
GPU 1           70.298            0.000        0.000        0.000        508314                      300796                      
GPU 2           69.637            0.000        0.000        0.000        503133                      306072                      
GPU 3           69.112            0.000        0.000        0.000        513022                      303935                      
GPU 4           70.912            0.000        0.000        0.000        498388                      299242                      
GPU 5           71.514            0.000        0.000        0.000        504127                      299225                      
GPU 6           71.696            0.000        0.000        0.000        489896                      294461                      
GPU 7           71.152            0.000        0.000        0.000        500498                      298724                      
GPU 0           351.237           0.413        0.073        0.240        6490640                     47821632                    
GPU 1           70.324            0.000        0.000        0.000        506173                      300245                      
GPU 2           69.539            0.000        0.000        0.000        499474                      302410                      
GPU 3           69.096            0.000        0.000        0.000        509889                      302370                      
GPU 4           70.898            0.000        0.000        0.000        507317                      306591                      
GPU 5           71.599            0.000        0.000        0.000        502909                      294411                      
GPU 6           71.732            0.000        0.000        0.000        495249                      297673                      
