#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 6           71.873            0.000        0.000        0.000        488990                      296643                      
GPU 7           71.498            0.000        0.000        0.000        538079                      336590                      
GPU 0           283.522           0.491        0.024        0.303        13028877                    82308674                    
GPU 1           70.660            0.000        0.000        0.000        509887                      305513                      
GPU 2           69.580            0.000        0.000        0.000        497881                      304493                      
GPU 3           69.384            0.000        0.000        0.000        513562                      308137                      
GPU 4           71.043            0.000        0.000        0.000        493162                      298727                      
GPU 5           71.905            0.000        0.000        0.000        504656                      299230                      
GPU 6           71.803            0.000        0.000        0.000        491598                      298208                      
GPU 7           71.458            0.000        0.000        0.000        501576                      306082                      
GPU 0           273.619           0.475        0.023        0.290        12818334                    81571123                    
GPU 1           70.643            0.000        0.000        0.000        516153                      311264                      
GPU 2           69.691            0.000        0.000        0.000        496822                      302914                      
GPU 3           69.347            0.000        0.000        0.000        509887                      308657                      
GPU 4           71.034            0.000        0.000        0.000        493675                      299769                      
GPU 5           71.949            0.000        0.000        0.000        503098                      298714                      
GPU 6           71.809            0.000        0.000        0.000        491085                      297691                      
GPU 7           71.508            0.000        0.000        0.000        505230                      308694                      
GPU 0           248.521           0.407        0.018        0.246        10110143                    66085673                    
GPU 1           70.617            0.000        0.000        0.000        521928                      314414                      
GPU 2           69.595            0.000        0.000        0.000        512557                      315500                      
GPU 3           69.320            0.000        0.000        0.000        510942                      307089                      
GPU 4           71.081            0.000        0.000        0.000        494209                      298202                      
GPU 5           71.926            0.000        0.000        0.000        503409                      297016                      
GPU 6           71.831            0.000        0.000        0.000        506270                      308164                      
GPU 7           71.495            0.000        0.000        0.000        493715                      296648                      
GPU 0           237.208           0.368        0.017        0.224        8258231                     55401482                    
GPU 1           70.580            0.000        0.000        0.000        514058                      306024                      
GPU 2           69.610            0.000        0.000        0.000        499452                      303968                      
GPU 3           69.297            0.000        0.000        0.000        503595                      297126                      
GPU 4           71.004            0.000        0.000        0.000        495779                      297677                      
GPU 5           71.914            0.000        0.000        0.000        509387                      299762                      
GPU 6           71.785            0.000        0.000        0.000        490508                      298707                      
GPU 7           71.515            0.000        0.000        0.000        495276                      297690                      
GPU 0           238.133           0.367        0.017        0.223        8137458                     54913429                    
GPU 1           70.650            0.000        0.000        0.000        450131                      241572                      
GPU 2           69.611            0.000        0.000        0.000        500492                      303964                      
GPU 3           69.548            0.000        0.000        0.000        259401                      67077                       
GPU 4           70.971            0.000        0.000        0.000        243693                      64984                       
GPU 5           71.937            0.000        0.000        0.000        254694                      66032                       
GPU 6           71.765            0.000        0.000        0.000        513082                      295585                      
GPU 7           71.491            0.000        0.000        0.000        198637                      22012                       
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           238.500           0.370        0.017        0.225        8013661                     54920048                    
GPU 1           70.624            0.000        0.000        0.000        276682                      81223                       
GPU 2           69.573            0.000        0.000        0.000        232171                      51360                       
GPU 3           69.606            0.000        0.000        0.000        472164                      255733                      
GPU 4           70.998            0.000        0.000        0.000        433562                      234409                      
GPU 5           71.907            0.000        0.000        0.000        459061                      244204                      
GPU 6           71.784            0.000        0.000        0.000        196527                      15198                       
GPU 7           71.471            0.000        0.000        0.000        497909                      290360                      
GPU 0           245.946           0.374        0.018        0.233        8197153                     54497102                    
GPU 1           70.611            0.000        0.000        0.000        517202                      311788                      
GPU 2           69.641            0.000        0.000        0.000        460143                      261516                      
GPU 3           69.439            0.000        0.000        0.000        503075                      296604                      
GPU 4           70.972            0.000        0.000        0.000        529897                      325508                      
GPU 5           71.922            0.000        0.000        0.000        504003                      302821                      
GPU 6           71.714            0.000        0.000        0.000        501565                      303454                      
GPU 7           71.429            0.000        0.000        0.000        496849                      298214                      
GPU 0           250.819           0.396        0.019        0.248        8642389                     56624109                    
GPU 1           70.647            0.000        0.000        0.000        522972                      315984                      
GPU 2           69.509            0.000        0.000        0.000        493638                      302366                      
GPU 3           69.552            0.000        0.000        0.000        517760                      310761                      
GPU 4           71.011            0.000        0.000        0.000        504057                      309141                      
GPU 5           71.912            0.000        0.000        0.000        504656                      298706                      
GPU 6           71.750            0.000        0.000        0.000        492122                      295588                      
GPU 7           71.450            0.000        0.000        0.000        501049                      302411                      
GPU 0           283.439           0.471        0.024        0.294        11938310                    76180162                    
GPU 1           70.654            0.000        0.000        0.000        517726                      311264                      
GPU 2           69.490            0.000        0.000        0.000        500505                      306068                      
GPU 3           69.485            0.000        0.000        0.000        511983                      307085                      
GPU 4           71.008            0.000        0.000        0.000        491593                      298205                      
GPU 5           71.831            0.000        0.000        0.000        503618                      298188                      
GPU 6           71.711            0.000        0.000        0.000        492658                      299263                      
GPU 7           71.471            0.000        0.000        0.000        499991                      305026                      
GPU 0           281.219           0.489        0.024        0.303        12980416                    81798472                    
GPU 1           70.531            0.000        0.000        0.000        512493                      307601                      
GPU 2           69.439            0.000        0.000        0.000        497870                      305011                      
GPU 3           69.507            0.000        0.000        0.000        507278                      302375                      
GPU 4           70.997            0.000        0.000        0.000        491583                      297150                      
GPU 5           71.773            0.000        0.000        0.000        503094                      298188                      
GPU 6           71.718            0.000        0.000        0.000        493174                      299259                      
GPU 7           71.383            0.000        0.000        0.000        493713                      298743                      
GPU 0           279.061           0.477        0.023        0.296        12660292                    80030777                    
GPU 1           70.580            0.000        0.000        0.000        513014                      308123                      
GPU 2           69.496            0.000        0.000        0.000        498927                      306064                      
GPU 3           69.583            0.000        0.000        0.000        508847                      304994                      
GPU 4           70.903            0.000        0.000        0.000        492116                      298204                      
GPU 5           71.742            0.000        0.000        0.000        503083                      298181                      
GPU 6           71.665            0.000        0.000        0.000        488454                      296112                      
GPU 7           71.349            0.000        0.000        0.000        496331                      306604                      
GPU 0           280.636           0.485        0.023        0.298        12913558                    82146606                    
GPU 1           70.668            0.000        0.000        0.000        464269                      264099                      
GPU 2           69.475            0.000        0.000        0.000        497353                      303967                      
GPU 3           69.529            0.000        0.000        0.000        511459                      306037                      
GPU 4           70.958            0.000        0.000        0.000        448612                      263088                      
GPU 5           71.780            0.000        0.000        0.000        504585                      301284                      
GPU 6           71.692            0.000        0.000        0.000        495274                      300833                      
GPU 7           71.421            0.000        0.000        0.000        243702                      67607                       
GPU 0           280.728           0.480        0.024        0.297        12427942                    80218816                    
GPU 1           70.460            0.000        0.000        0.000        259914                      58690                       
GPU 2           69.571            0.000        0.000        0.000        439182                      244747                      
GPU 3           69.521            0.000        0.000        0.000        209617                      15197                       
GPU 4           70.916            0.000        0.000        0.000        245272                      58173                       
GPU 5           71.785            0.000        0.000        0.000        210141                      13625                       
GPU 6           71.656            0.000        0.000        0.000        196535                      22011                       
GPU 7           71.347            0.000        0.000        0.000        430192                      234867                      
GPU 0           279.214           0.483        0.024        0.301        12709617                    79904148                    
GPU 1           70.557            0.000        0.000        0.000        510911                      306022                      
GPU 2           69.512            0.000        0.000        0.000        258897                      73895                       
GPU 3           69.407            0.000        0.000        0.000        507788                      302891                      
GPU 4           70.920            0.000        0.000        0.000        488977                      295587                      
GPU 5           71.789            0.000        0.000        0.000        510949                      304997                      
GPU 6           71.692            0.000        0.000        0.000        491611                      288782                      
GPU 7           71.405            0.000        0.000        0.000        503134                      301356                      
GPU 0           272.009           0.469        0.021        0.284        12780327                    81595258                    
GPU 1           70.520            0.000        0.000        0.000        508818                      303928                      
GPU 2           69.390            0.000        0.000        0.000        486867                      296627                      
GPU 3           69.472            0.000        0.000        0.000        509898                      306568                      
GPU 4           70.911            0.000        0.000        0.000        511425                      320688                      
GPU 5           71.827            0.000        0.000        0.000        507284                      302379                      
GPU 6           71.642            0.000        0.000        0.000        492130                      298213                      
GPU 7           71.334            0.000        0.000        0.000        493712                      299267                      
GPU 0           280.754           0.479        0.023        0.295        12689645                    80521998                    
GPU 1           70.582            0.000        0.000        0.000        515639                      310746                      
GPU 2           69.317            0.000        0.000        0.000        497356                      303969                      
GPU 3           69.399            0.000        0.000        0.000        508845                      303944                      
GPU 4           70.909            0.000        0.000        0.000        496312                      298207                      
GPU 5           71.714            0.000        0.000        0.000        505181                      300802                      
GPU 6           71.684            0.000        0.000        0.000        492646                      299256                      
GPU 7           71.341            0.000        0.000        0.000        493051                      302327                      
GPU 0           282.177           0.484        0.024        0.302        12772049                    80499232                    
GPU 1           70.536            0.000        0.000        0.000        510385                      304973                      
GPU 2           69.409            0.000        0.000        0.000        503570                      318072                      
GPU 3           69.406            0.000        0.000        0.000        510411                      307085                      
GPU 4           70.828            0.000        0.000        0.000        488731                      295439                      
GPU 5           71.759            0.000        0.000        0.000        502571                      297665                      
GPU 6           71.686            0.000        0.000        0.000        491606                      298213                      
GPU 7           71.325            0.000        0.000        0.000        502606                      306595                      
GPU 0           276.513           0.467        0.021        0.281        12884983                    82313068                    
GPU 1           70.530            0.000        0.000        0.000        507249                      302358                      
GPU 2           69.488            0.000        0.000        0.000        501021                      306063                      
GPU 3           69.340            0.000        0.000        0.000        509896                      305518                      
GPU 4           70.898            0.000        0.000        0.000        492117                      298729                      
GPU 5           71.716            0.000        0.000        0.000        505703                      300278                      
GPU 6           71.679            0.000        0.000        0.000        497878                      299775                      
GPU 7           71.351            0.000        0.000        0.000        504707                      310790                      
GPU 0           276.720           0.468        0.021        0.282        12795720                    81857079                    
GPU 1           70.475            0.000        0.000        0.000        519287                      313878                      
GPU 2           69.395            0.000        0.000        0.000        490494                      301318                      
GPU 3           69.481            0.000        0.000        0.000        510936                      306561                      
GPU 4           70.894            0.000        0.000        0.000        493682                      299249                      
GPU 5           71.749            0.000        0.000        0.000        500476                      295569                      
GPU 6           71.566            0.000        0.000        0.000        508765                      321711                      
GPU 7           71.336            0.000        0.000        0.000        499457                      303972                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           275.097           0.468        0.021        0.283        12701656                    81505046                    
GPU 1           70.490            0.000        0.000        0.000        454854                      247340                      
GPU 2           69.345            0.000        0.000        0.000        497733                      305975                      
GPU 3           69.387            0.000        0.000        0.000        403513                      201232                      
GPU 4           70.852            0.000        0.000        0.000        244741                      68129                       
GPU 5           71.721            0.000        0.000        0.000        255739                      69175                       
GPU 6           71.715            0.000        0.000        0.000        493177                      298212                      
GPU 7           71.357            0.000        0.000        0.000        493143                      301860                      
GPU 0           273.766           0.466        0.022        0.282        12448976                    80811703                    
GPU 1           70.519            0.000        0.000        0.000        268241                      74395                       
GPU 2           69.394            0.000        0.000        0.000        234791                      56077                       
GPU 3           69.373            0.000        0.000        0.000        315476                      116862                      
GPU 4           70.863            0.000        0.000        0.000        443901                      241603                      
GPU 5           71.718            0.000        0.000        0.000        456874                      242059                      
GPU 6           71.534            0.000        0.000        0.000        196539                      12578                       
GPU 7           71.342            0.000        0.000        0.000        198630                      13102                       
GPU 0           283.824           0.490        0.024        0.303        12984434                    81829341                    
GPU 1           70.473            0.000        0.000        0.000        510507                      306094                      
GPU 2           69.479            0.000        0.000        0.000        470097                      268851                      
GPU 3           69.381            0.000        0.000        0.000        515130                      311279                      
GPU 4           70.759            0.000        0.000        0.000        498393                      303962                      
GPU 5           71.680            0.000        0.000        0.000        504665                      300283                      
GPU 6           71.612            0.000        0.000        0.000        497903                      311320                      
GPU 7           71.239            0.000        0.000        0.000        495803                      301360                      
GPU 0           281.059           0.483        0.024        0.299        12772043                    80753713                    
GPU 1           70.444            0.000        0.000        0.000        510921                      306029                      
GPU 2           69.403            0.000        0.000        0.000        498918                      305010                      
GPU 3           69.474            0.000        0.000        0.000        511468                      306566                      
GPU 4           70.880            0.000        0.000        0.000        491586                      297677                      
GPU 5           71.699            0.000        0.000        0.000        504126                      299227                      
GPU 6           71.647            0.000        0.000        0.000        492651                      299259                      
GPU 7           71.273            0.000        0.000        0.000        489967                      297124                      
GPU 0           269.974           0.469        0.021        0.283        12850384                    82490875                    
GPU 1           70.517            0.000        0.000        0.000        510917                      306026                      
GPU 2           69.362            0.000        0.000        0.000        499459                      305545                      
GPU 3           69.340            0.000        0.000        0.000        511456                      307083                      
GPU 4           71.094            0.000        0.000        0.000        497881                      299776                      
GPU 5           71.738            0.000        0.000        0.000        506243                      301335                      
GPU 6           71.620            0.000        0.000        0.000        483650                      293439                      
GPU 7           71.296            0.000        0.000        0.000        499446                      303965                      
GPU 0           273.026           0.467        0.021        0.281        12847413                    81878090                    
GPU 1           70.476            0.000        0.000        0.000        513547                      308652                      
GPU 2           69.334            0.000        0.000        0.000        498397                      304488                      
GPU 3           69.325            0.000        0.000        0.000        509897                      304995                      
GPU 4           71.019            0.000        0.000        0.000        493156                      299248                      
GPU 5           71.631            0.000        0.000        0.000        503619                      298712                      
GPU 6           71.665            0.000        0.000        0.000        490532                      297149                      
GPU 7           71.260            0.000        0.000        0.000        505747                      308689                      
GPU 0           271.996           0.471        0.021        0.284        12888050                    82191844                    
GPU 1           70.439            0.000        0.000        0.000        509881                      304985                      
GPU 2           69.316            0.000        0.000        0.000        495263                      301874                      
GPU 3           69.294            0.000        0.000        0.000        508816                      304451                      
GPU 4           71.036            0.000        0.000        0.000        490541                      296630                      
GPU 5           71.669            0.000        0.000        0.000        500990                      297659                      
GPU 6           71.627            0.000        0.000        0.000        493696                      300305                      
GPU 7           71.285            0.000        0.000        0.000        490530                      297148                      
GPU 0           268.077           0.457        0.021        0.276        12537674                    80083261                    
GPU 1           70.467            0.000        0.000        0.000        504622                      302878                      
GPU 2           69.369            0.000        0.000        0.000        497876                      303966                      
GPU 3           69.304            0.000        0.000        0.000        509363                      305513                      
GPU 4           71.018            0.000        0.000        0.000        499442                      305011                      
GPU 5           71.687            0.000        0.000        0.000        521244                      318509                      
GPU 6           71.592            0.000        0.000        0.000        492656                      298738                      
GPU 7           71.268            0.000        0.000        0.000        491589                      297679                      
GPU 0           269.174           0.468        0.021        0.282        12471690                    81523417                    
GPU 1           70.464            0.000        0.000        0.000        246294                      56071                       
GPU 2           69.416            0.000        0.000        0.000        501544                      303442                      
GPU 3           69.368            0.000        0.000        0.000        244077                      55519                       
GPU 4           71.057            0.000        0.000        0.000        233743                      53456                       
GPU 5           71.684            0.000        0.000        0.000        244731                      55549                       
GPU 6           71.604            0.000        0.000        0.000        346950                      167709                      
GPU 7           71.266            0.000        0.000        0.000        244221                      70226                       
GPU 0           269.359           0.459        0.021        0.276        12582957                    80617923                    
GPU 1           70.474            0.000        0.000        0.000        478417                      267243                      
GPU 2           69.507            0.000        0.000        0.000        198105                      19391                       
GPU 3           69.236            0.000        0.000        0.000        479495                      267259                      
GPU 4           70.951            0.000        0.000        0.000        457005                      257851                      
GPU 5           71.616            0.000        0.000        0.000        461692                      256786                      
GPU 6           71.591            0.000        0.000        0.000        348532                      149895                      
GPU 7           71.245            0.000        0.000        0.000        456996                      249461                      
GPU 0           269.569           0.465        0.021        0.280        12822452                    81969993                    
GPU 1           70.457            0.000        0.000        0.000        526573                      323803                      
GPU 2           69.488            0.000        0.000        0.000        501018                      300296                      
GPU 3           69.325            0.000        0.000        0.000        507282                      302377                      
GPU 4           70.970            0.000        0.000        0.000        495251                      301343                      
GPU 5           71.565            0.000        0.000        0.000        507289                      309194                      
GPU 6           71.701            0.000        0.000        0.000        502617                      306601                      
GPU 7           71.284            0.000        0.000        0.000        535726                      338904                      
GPU 0           266.214           0.456        0.021        0.275        12486760                    79756581                    
GPU 1           70.437            0.000        0.000        0.000        514075                      309178                      
GPU 2           69.510            0.000        0.000        0.000        496313                      302923                      
GPU 3           69.237            0.000        0.000        0.000        509379                      304474                      
GPU 4           70.994            0.000        0.000        0.000        494736                      300300                      
GPU 5           71.704            0.000        0.000        0.000        500461                      298704                      
GPU 6           71.465            0.000        0.000        0.000        492638                      297679                      
GPU 7           71.240            0.000        0.000        0.000        494735                      300824                      
GPU 0           283.247           0.489        0.024        0.303        12844754                    81521119                    
GPU 1           70.416            0.000        0.000        0.000        507208                      302857                      
GPU 2           69.572            0.000        0.000        0.000        496825                      303441                      
GPU 3           69.334            0.000        0.000        0.000        508320                      303944                      
GPU 4           70.989            0.000        0.000        0.000        494203                      300295                      
GPU 5           71.545            0.000        0.000        0.000        493654                      297136                      
GPU 6           71.682            0.000        0.000        0.000        494231                      300836                      
GPU 7           71.215            0.000        0.000        0.000        501011                      306057                      
GPU 0           282.347           0.491        0.024        0.304        12978671                    81773074                    
GPU 1           70.481            0.000        0.000        0.000        516693                      311273                      
GPU 2           69.510            0.000        0.000        0.000        498406                      305018                      
GPU 3           69.248            0.000        0.000        0.000        510951                      306571                      
GPU 4           70.905            0.000        0.000        0.000        492637                      299251                      
GPU 5           71.589            0.000        0.000        0.000        504134                      298707                      
GPU 6           71.678            0.000        0.000        0.000        487928                      298207                      
GPU 7           71.221            0.000        0.000        0.000        502595                      307112                      
#Entity         POWER             SMACT        TENSO        DRAMA        PCITX                       PCIRX                       
ID               W                                                                                                               
GPU 0           280.778           0.480        0.024        0.298        12718214                    80432171                    
GPU 1           70.465            0.000        0.000        0.000        512483                      307594                      
GPU 2           69.417            0.000        0.000        0.000        496840                      302925                      
GPU 3           69.208            0.000        0.000        0.000        509366                      304466                      
GPU 4           70.960            0.000        0.000        0.000        495259                      301348                      
GPU 5           71.616            0.000        0.000        0.000        502570                      297664                      
GPU 6           71.687            0.000        0.000        0.000        499462                      302403                      
GPU 7           71.163            0.000        0.000        0.000        501537                      305534                      
GPU 0           284.027           0.493        0.024        0.306        13040301                    82234494                    
GPU 1           70.426            0.000        0.000        0.000        508308                      302889                      
GPU 2           69.484            0.000        0.000        0.000        498922                      305537                      
GPU 3           69.237            0.000        0.000        0.000        508861                      303954                      
GPU 4           70.934            0.000        0.000        0.000        492104                      298197                      
GPU 5           71.534            0.000        0.000        0.000        503098                      296094                      
GPU 6           71.673            0.000        0.000        0.000        492133                      297166                      
GPU 7           71.153            0.000        0.000        0.000        244745                      71798                       
GPU 0           133.086           0.042        0.002        0.028        1376933                     7293504                     
GPU 1           70.346            0.000        0.000        0.000        242101                      44542                       
GPU 2           69.522            0.000        0.000        0.000        469575                      272521                      
GPU 3           69.132            0.000        0.000        0.000        242113                      49261                       
GPU 4           70.997            0.000        0.000        0.000        232167                      45070                       
GPU 5           71.590            0.000        0.000        0.000        240537                      50308                       
GPU 6           71.677            0.000        0.000        0.000        273050                      92763                       
GPU 7           71.218            0.000        0.000        0.000        495010                      293004                      
GPU 0           108.815           0.000        0.000        0.000        502129                      284085                      
GPU 1           70.424            0.000        0.000        0.000        515624                      308117                      
GPU 2           69.556            0.000        0.000        0.000        264657                      77038                       
GPU 3           69.249            0.000        0.000        0.000        513559                      301323                      
GPU 4           71.028            0.000        0.000        0.000        496299                      300295                      
GPU 5           71.595            0.000        0.000        0.000        508333                      294518                      
GPU 6           71.622            0.000        0.000        0.000        462261                      257860                      
GPU 7           71.155            0.000        0.000        0.000        499051                      292326                      
GPU 0           108.419           0.000        0.000        0.000        498466                      282516                      
GPU 1           70.415            0.000        0.000        0.000        513020                      305506                      
GPU 2           69.488            0.000        0.000        0.000        500473                      305000                      
GPU 3           69.174            0.000        0.000        0.000        514098                      305524                      
GPU 4           70.969            0.000        0.000        0.000        495258                      298727                      
GPU 5           71.508            0.000        0.000        0.000        509369                      300800                      
GPU 6           71.664            0.000        0.000        0.000        500508                      302925                      
GPU 7           71.195            0.000        0.000        0.000        495256                      298202                      
GPU 0           107.982           0.000        0.000        0.000        495843                      279370                      
GPU 1           70.397            0.000        0.000        0.000        512486                      309692                      
GPU 2           69.546            0.000        0.000        0.000        495265                      301876                      
GPU 3           69.150            0.000        0.000        0.000        509375                      302900                      
GPU 4           70.950            0.000        0.000        0.000        496301                      299772                      
GPU 5           71.506            0.000        0.000        0.000        507814                      299238                      
GPU 6           71.653            0.000        0.000        0.000        493190                      296648                      
GPU 7           71.195            0.000        0.000        0.000        493143                      296620                      
GPU 0           107.662           0.000        0.000        0.000        500035                      286184                      
GPU 1           70.339            0.000        0.000        0.000        510403                      302888                      
GPU 2           69.536            0.000        0.000        0.000        496816                      305007                      
GPU 3           69.181            0.000        0.000        0.000        508862                      302382                      
GPU 4           70.966            0.000        0.000        0.000        507303                      308679                      
GPU 5           71.570            0.000        0.000        0.000        514014                      311762                      
GPU 6           71.683            0.000        0.000        0.000        494758                      298217                      
GPU 7           71.192            0.000        0.000        0.000        493691                      296634                      
GPU 0           107.279           0.000        0.000        0.000        484845                      268368                      
GPU 1           70.351            0.000        0.000        0.000        511973                      304459                      
GPU 2           69.483            0.000        0.000        0.000        492118                      295585                      
GPU 3           69.170            0.000        0.000        0.000        514097                      304475                      
GPU 4           71.024            0.000        0.000        0.000        505222                      308164                      
GPU 5           71.536            0.000        0.000        0.000        534525                      306042                      
GPU 6           71.645            0.000        0.000        0.000        504697                      307116                      
GPU 7           71.221            0.000        0.000        0.000        499974                      303443                      
GPU 0           106.957           0.000        0.000        0.000        442375                      230098                      
GPU 1           70.372            0.000        0.000        0.000        465319                      262528                      
GPU 2           69.355            0.000        0.000        0.000        494203                      298199                      
GPU 3           69.099            0.000        0.000        0.000        510421                      300802                      
GPU 4           70.914            0.000        0.000        0.000        457511                      264654                      
GPU 5           71.541            0.000        0.000        0.000        515155                      307625                      
GPU 6           71.658            0.000        0.000        0.000        504713                      308173                      
GPU 7           71.158            0.000        0.000        0.000        246312                      70749                       
GPU 0           106.663           0.000        0.000        0.000        258408                      53987                       
GPU 1           70.335            0.000        0.000        0.000        264642                      61313                       
GPU 2           69.360            0.000        0.000        0.000        439716                      240559                      
